x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros,num_falhas
853.0,883.0,143784.0,1312948.0,100,718.0,62.0,53.0,84461.0,135.0,1356.0,False,True,40.0,74.79169240692399,0.7871,0.6144,0.1842,0.0257,0.6897,0.9851,0.2607463777490689,0.2607463777490689,1.0,2.8965,1.5441,1.7243,0.8158,0.9998,869,False,False,False,False,True,False,False,1
1303.0,1344.0,1647143.0,1647194.0,100,477.0,25.0,60.0,53525.0,141.0,1632.0,True,False,100.0,90.1342072133838,0.0486,0.4206,0.3922,0.0142,0.1615,0.9273,-0.1366618578071612,-0.1366618578071612,1.0,2.6785,1.3802,1.7076,0.6078,0.9272,96,False,False,False,False,True,False,True,2
1057.0,1066.0,7261606.0,7261614.0,100,67.0,8.0,11.0,7804.0,119.0,1694.0,True,False,60.0,90.37952231626176,0.6388,0.2778,0.8182,0.0044,0.875,1.0,-0.2667722484684973,-0.2667722484684973,1.0,1.8261,0.7782,1.0414,0.1818,0.2051,99,False,False,False,True,False,True,False,2
368.0,380.0,2835787.0,2835797.0,100,53.0,10.0,10.0,5141.0,119.0,1354.0,True,False,70.0,90.69608493701617,0.4686,0.2571,0.7,0.0052,0.7,1.0,1.2865901674713258,0.2865901674713258,1.0,1.7243,0.8451,1.0,0.3,0.1753,98,False,True,False,False,False,False,False,1
767.0,762.0,155584.0,155593.0,100,166.0,22.0,21.0,18695.0,134.0,1688.0,True,False,80.0,79.8732805398527,0.8792,0.3214,0.5714,0.0041,0.4615,1.0,0.2628140377589382,0.2628140377589382,1.0,2.2201,0.8451,1.3222,0.4286,0.4366,95,False,True,False,False,False,True,False,2
936.0,944.0,3577116.0,3577127.0,100,71.0,9.0,11.0,7502.0,127.0,1692.0,True,False,60.0,82.07657217476378,0.8659,0.2436,0.8182,0.0053,0.6667,1.0,0.3214524269813905,0.5490602262173007,1.0,1.8513,0.9542,1.0414,0.1818,0.2051,84,False,False,False,False,False,True,False,1
1675.0,1684.0,86285.0,86296.0,100,80.0,13.0,11.0,9260.0,103.0,1687.0,True,False,150.0,66.52645662399176,0.0107,0.3545,0.8182,0.0053,0.6923,1.0,-0.1811941877907688,-0.1811941877907688,1.0,1.9031,0.9542,1.0414,0.1818,0.2051,78,False,False,False,False,False,False,True,1
1078.0,1098.0,46714.0,46725.0,100,86.0,32.0,8.0,10211.0,141.0,1654.0,True,False,80.0,78.39131242668202,0.4144,0.4327,0.1053,0.0236,1.0,0.6154,-0.0688645966081041,-0.0688645966081041,0.0,1.9345,1.5051,0.9031,-0.8947,0.2348,95,True,False,False,False,False,False,True,2
1137.0,633.0,2824729.0,2824741.0,100,207.0,23.0,22.0,17707.0,132.0,1364.0,True,False,100.0,82.76796439345027,0.5678,0.435,0.5294,0.011,0.4848,0.9565,-0.4918452487576302,-0.4918452487576302,0.0,2.316,1.1761,1.3222,-0.4706,0.6236,84,False,False,False,False,False,False,True,1
295.0,308.0,9260841.0,1620708.0,100,106.0,19.0,13.0,12212.0,126.0,1356.0,True,False,70.0,82.77336516869968,0.3913,0.3566,0.8461,0.0096,0.6842,1.0,-0.1177413318182618,-0.1177413318182618,1.0,2.0253,1.1139,1.1139,0.1539,0.257,97,False,False,False,False,False,False,True,1
1303.0,1315.0,1129900.0,1129914.0,100,52.0,10.0,10.0,5228.0,127.0,1650.0,True,False,100.0,72.42260084255443,0.4576,0.2444,1.0,0.0059,0.9091,1.0,0.2989711531738341,0.2989711531738341,0.5,1.716,1.0,1.0,0.0,0.2061,86,False,False,False,False,False,True,False,1
1677.0,1688.0,3577116.0,3577127.0,100,62.0,14.0,11.0,4347.0,84.0,1688.0,True,False,70.0,69.0065558721367,0.0071,0.3333,0.8182,0.0065,0.6429,1.0,0.0190077147701288,0.1050158114643827,1.0,1.7924,0.9542,1.0414,0.1818,0.2051,30,False,False,False,False,True,True,False,2
10567.0,1611.0,2020002.0,1312948.0,100,168.0,25.0,18.0,7043.0,77.0,1656.0,True,False,70.0,90.44191752437312,0.0024,0.4167,0.3333,0.0049,0.375,1.0,0.1921439385602471,0.1921439385602471,1.0,2.2253,0.9031,1.2553,0.6667,0.3601,26,False,False,False,False,True,True,False,2
0.0,6.0,23517963.0,2601606.0,100,66.0,12.0,14.0,7385.0,133.0,1687.0,True,False,60.0,88.87351533771171,0.0541,0.2346,0.7143,0.0041,0.5833,1.0,-0.0571509317993434,-0.0571509317993434,1.0,1.8195,0.8451,1.1461,0.2857,0.2195,85,False,False,False,False,False,True,False,1
1557.0,1584.0,1457758.0,883640.0,100,161.0,38.0,24.0,18742.0,124.0,1362.0,True,False,80.0,77.67729931261239,0.0602,0.7061,0.7391,0.0142,0.6053,0.7083,0.0972171084664681,0.0972171084664681,0.0,2.2068,1.3802,1.2305,-0.2609,0.6438,97,False,False,False,False,True,True,False,2
1126.0,1134.0,1457758.0,3824807.0,100,146.0,16.0,19.0,16759.0,119.0,1364.0,True,False,80.0,90.3246828313344,0.3137,0.2915,0.6842,0.0095,0.8125,1.0,-0.0766624295736593,-0.035445540773743,1.0,2.1644,1.1139,1.2787,0.3158,0.4089,96,True,False,False,False,False,True,False,2
39.0,192.0,2563319.0,2563376.0,100,5757.0,211.0,136.0,593650.0,126.0,1358.0,False,True,40.0,89.39478319680585,0.0574,0.3822,0.4014,0.1127,0.6192,0.5484,0.0255628348901703,1.0255628348901704,0.0,3.7289,2.1847,1.7708,-0.5986,1.0,45,False,False,True,False,False,False,False,1
532.0,542.0,3706296.0,3706306.0,100,52.0,10.0,10.0,5816.0,132.0,1646.0,True,False,80.0,63.21610305913904,0.6446,0.3438,0.8,0.0049,0.8,1.0,0.0373648660372819,0.1319674828338591,1.0,1.716,0.9031,1.0,0.2,0.1773,102,False,False,False,False,True,False,True,2
259.0,272.0,2895538.0,303262.0,100,62.0,25.0,24.0,7716.0,143.0,1692.0,True,False,60.0,78.96087065976768,0.39,0.3769,0.5333,0.0095,0.875,0.7692,-0.0560688474485954,-0.0560688474485954,0.0,1.7924,1.2041,0.9031,-0.4667,0.2195,118,False,False,False,True,False,True,False,2
1116.0,1151.0,1280228.0,1280256.0,100,168.0,25.0,53.0,54676.0,124.0,1354.0,False,True,120.0,93.3865262511774,0.3442,0.3216,0.25,0.0096,0.52,1.0,-0.489141973114542,-0.489141973114542,1.0,2.7528,1.1139,1.7243,0.75,0.9236,48,False,False,False,False,False,False,True,1
41.0,197.0,1853169.0,1853339.0,100,11211.0,578.0,322.0,1398637.0,141.0,1402.0,False,True,40.0,64.09748095755522,0.0585,0.5563,0.8934,0.1113,0.2652,0.4351,0.3617983549640448,1.3617983549640449,0.0,4.052,2.1931,2.2201,-0.1066,1.0,33,False,False,True,False,True,False,False,2
532.0,544.0,1457758.0,108604.0,100,135.0,18.0,21.0,13096.0,126.0,1360.0,False,True,50.0,65.49290545184024,0.6402,0.3219,0.5,0.0059,0.8889,0.9524,0.0103156992632965,0.0922543354559723,1.0,2.1303,0.9031,1.301,0.5,0.3359,85,False,False,False,False,True,True,False,2
9.0,14.0,4309441.0,4309470.0,100,234.0,13.0,39.0,23207.0,127.0,1623.0,False,True,100.0,86.26615799231878,0.0107,0.4145,0.1539,0.0037,0.3846,1.0,0.1400012945898243,0.1400012945898243,1.0,2.3692,0.699,1.5911,0.8461,0.3882,99,False,False,False,False,False,False,True,1
3673.0,579.0,1457758.0,983189.0,100,6137.0,198.0,138.0,645839.0,127.0,1358.0,True,False,70.0,92.92344511364291,0.8842,0.3893,0.4035,0.1114,0.6944,0.5914,0.456301868147814,0.456301868147814,0.0,3.7831,2.1931,1.8062,-0.5965,1.0,95,False,False,False,False,False,True,False,1
1.0,8.0,24652124.0,2887307.0,100,196.0,25.0,26.0,19728.0,127.0,1364.0,False,True,200.0,77.20089481600453,0.0024,0.303,0.2308,0.0053,0.5,0.9,0.4195905193347863,0.693144979643546,1.0,2.2923,0.9542,1.415,0.7692,0.5805,96,False,False,False,False,False,False,True,1
9785.0,1261.0,1457758.0,1973176.0,100,55.0,11.0,8.0,6243.0,122.0,1696.0,True,False,70.0,75.30601840804196,0.6215,0.1169,0.8889,0.0047,0.7273,1.0,0.5242089593746674,0.5242089593746674,0.0,1.7404,0.9031,0.9031,-0.1111,0.1773,93,False,False,False,False,True,False,True,2
767.0,633.0,1512277.0,1512467.0,100,168.0,277.0,152.0,590664.0,93.0,1358.0,True,False,80.0,63.00888673950176,0.0574,0.4562,0.3918,0.1244,0.6417,0.4849,0.2796574692781154,0.2796574692781154,0.0,3.8443,2.2279,1.8129,-0.6082,1.0,44,False,False,False,False,False,True,False,1
557.0,567.0,1457758.0,1312948.0,100,55.0,8.0,8.0,6356.0,143.0,1650.0,True,False,100.0,77.0170720153963,0.6386,0.2056,0.8889,0.0059,1.0,1.0,-0.0709665861656838,-0.0709665861656838,0.0,1.7404,0.9031,0.9031,-0.1111,0.1696,125,False,False,False,False,False,True,False,1
30.0,39.0,157419.0,157529.0,100,326.0,21.0,56.0,36566.0,114.0,1356.0,True,False,70.0,65.28037578952345,0.0369,0.4954,0.2841,0.0096,0.6191,0.9464,1.3406860441548831,0.3406860441548832,1.0,2.5132,1.1139,1.7482,0.7159,0.9272,973,False,True,False,False,False,False,False,1
7268.0,1229.0,30207.0,30238.0,100,140.0,15.0,23.0,15513.0,125.0,1360.0,False,False,70.0,76.4535457697223,0.187,0.2341,0.3913,0.0088,0.8,1.0,-0.2441688244343645,-0.2813757093968841,1.0,2.1461,1.0792,1.3617,0.6087,0.3464,704,True,False,False,False,True,False,False,2
42.0,55.0,7261606.0,7261658.0,100,116.0,25.0,18.0,11880.0,119.0,1354.0,True,False,70.0,93.10776712493087,0.0645,0.4583,0.6667,0.0111,0.8333,0.6667,0.752645751541698,-0.247354248458302,0.0,2.0645,1.1761,1.0792,-0.3333,0.3601,71,False,True,False,False,False,False,False,1
57.0,69.0,173219.0,173226.0,100,150.0,13.0,14.0,19901.0,140.0,1364.0,False,True,185.0,67.05553570591044,0.0838,0.25,0.8571,0.0088,0.9231,1.0,-0.1825769169719101,-0.1825769169719101,1.0,2.1761,1.0792,1.1461,0.1429,0.2901,99,True,False,False,False,True,False,False,2
8036.0,1130.0,949856.0,949874.0,100,209.0,39.0,37.0,21098.0,126.0,1364.0,False,True,70.0,77.47712655143819,0.6014,0.4463,0.2391,0.0088,0.6073,1.0,-0.1586933124192045,-0.1586933124192045,1.0,2.3284,1.0792,1.5682,0.7609,0.7729,84,True,False,False,False,True,False,False,2
48.0,86.0,458923.0,458941.0,100,539.0,98.0,61.0,50867.0,127.0,1364.0,True,False,70.0,88.60992622695034,0.0931,0.6521,0.3721,0.0237,0.2979,0.8,0.6830327071719242,-0.3169672928280758,1.0,2.7396,1.5185,1.6335,0.6279,0.9981,671,False,True,False,False,True,False,False,2
1013.0,1034.0,6571361.0,6571375.0,100,111.0,18.0,19.0,12705.0,127.0,1364.0,True,False,80.0,72.23766200517044,0.4721,0.3619,0.9286,0.0132,0.7222,0.9474,0.3669249201285975,0.3669249201285975,0.0,2.0453,1.2553,1.1139,-0.0714,0.3097,96,False,False,False,False,True,False,True,2
734.0,633.0,3178549.0,3178563.0,100,67.0,15.0,16.0,9863.0,132.0,1364.0,True,False,80.0,84.07893853789406,0.8639,0.4394,0.8611,0.0096,0.8667,0.625,-0.0776563201109494,-0.0776563201109494,0.0,1.8261,1.1139,1.0414,-0.1389,0.2712,97,False,False,False,False,True,True,False,2
1194.0,1219.0,3402848.0,3402864.0,100,168.0,26.0,22.0,13292.0,119.0,1350.0,False,True,40.0,88.10194606124347,0.2026,0.5268,0.95,0.0147,0.7692,0.7273,0.1057514905070638,0.1057514905070638,0.0,2.1004,1.301,1.2041,-0.05,0.5296,97,False,False,False,False,False,False,True,1
1405.0,1416.0,447943.0,1312948.0,100,120.0,25.0,19.0,13680.0,143.0,1648.0,True,False,80.0,80.78421091105159,0.2482,0.4486,0.3182,0.0081,0.5,1.0,0.1635849602173296,0.317281775289029,1.0,2.0792,1.0414,1.2787,0.6818,0.6268,124,False,False,False,False,False,True,False,1
767.0,32.0,260124.0,260136.0,100,563.0,44.0,47.0,53525.0,85.0,1688.0,False,True,70.0,80.98952766144026,0.0118,0.4562,0.9565,0.0103,0.3684,0.7907,-0.5461809901645551,-0.5461809901645551,1.0,2.7505,1.1461,1.4914,0.0435,0.9755,40,False,False,False,False,True,False,True,2
767.0,1556.0,2533145.0,2533151.0,100,109.0,16.0,18.0,8132.0,124.0,1362.0,True,False,70.0,69.02048399676629,0.1371,0.3905,0.4706,0.0081,0.875,0.6667,0.0810172075174266,0.0810172075174266,0.0,2.0374,1.0414,1.2305,-0.5294,0.2699,81,False,False,False,False,True,False,True,2
39.0,191.0,707576.0,707137.0,100,12834.0,821.0,557.0,1550152.0,140.0,1373.0,False,True,40.0,76.0073757654314,0.0586,0.4479,0.9576,0.0227,0.2464,0.9995,-0.573676492625933,-0.573676492625933,1.0,4.1048,1.4914,2.6405,0.0424,1.0,92,True,False,False,False,False,False,True,2
187.0,203.0,552783.0,552815.0,100,206.0,45.0,35.0,20121.0,140.0,1360.0,False,True,40.0,81.62191566460878,0.2917,0.6168,0.8095,0.0155,0.5577,0.7714,-0.0205902138256405,-0.0205902138256405,0.0,2.3201,1.3222,1.2305,-0.1905,0.5903,122,False,False,False,False,False,False,True,1
1677.0,1688.0,10391495.0,103916.0,100,66.0,14.0,13.0,8345.0,93.0,1692.0,True,False,70.0,60.98431884650969,0.0795,0.4111,1.0,0.0071,0.8571,1.0,-0.1520116882154435,-0.1460720986362794,0.5,1.8195,1.0792,1.0,0.0,0.2061,61,False,False,False,False,True,True,False,2
1258.0,1274.0,236266.0,237216.0,100,69.0,29.0,12.0,8246.0,126.0,1696.0,True,False,100.0,57.53596690234892,0.1596,0.3905,0.9231,0.0071,0.3823,1.0,0.5961827997692424,0.5961827997692424,1.0,1.8389,1.0792,1.0792,0.0769,0.2739,82,False,False,False,False,False,True,False,1
1568.0,633.0,1398169.0,1398179.0,100,79.0,12.0,13.0,6337.0,116.0,1364.0,True,False,70.0,78.46805518506054,0.1508,0.2727,0.8182,0.0041,0.5833,1.0,1.2734088166524165,0.2734088166524165,1.0,1.8921,0.8451,1.0414,0.1818,0.2051,81,False,True,False,False,True,False,False,2
39.0,218.0,1622427.0,1622697.0,100,6450.0,257.0,123.0,669614.0,126.0,1358.0,False,True,40.0,83.78814814230854,0.0574,0.4574,0.3835,0.1289,0.6693,0.5191,0.2619034881427851,0.4616314412918909,0.0,3.8049,2.243,1.8261,-0.6165,1.0,42,False,False,True,False,False,False,False,1
299.0,309.0,7935225.0,1199753.0,100,61.0,15.0,10.0,7605.0,132.0,1356.0,True,False,70.0,80.88110161313568,0.4146,0.35,0.8,0.0074,0.6667,1.0,0.0015150215792103,0.0793333234035962,1.0,1.7853,1.0,1.0,0.2,0.1852,104,False,True,False,False,False,False,False,1
41.0,218.0,12733960.0,2046183.0,100,5816.0,310.0,159.0,582040.0,124.0,1358.0,False,True,40.0,63.78829662696504,0.0604,0.3884,0.382,0.1326,0.6422,0.4746,-0.2538947932397207,0.7461052067602792,0.0,3.7623,2.2529,1.8261,-0.618,1.0,36,False,False,True,False,True,False,False,2
6577.0,1157.0,1859616.0,1312948.0,100,161.0,25.0,17.0,17100.0,124.0,1356.0,False,False,70.0,91.03545067524573,0.3573,0.5386,0.7368,0.014,0.6552,0.7059,0.1630438136010279,0.1630438136010279,0.0,2.2068,1.2787,1.0792,-0.2632,0.4399,101,False,False,False,False,False,True,False,1
39.0,633.0,1512277.0,1512467.0,100,168.0,263.0,136.0,637707.0,125.0,1364.0,False,True,40.0,81.03541411311453,0.0558,0.4294,0.3785,0.1298,0.6604,0.5113,0.059943130115614,1.059943130115614,0.0,3.7979,2.2455,1.8389,-0.6215,1.0,43,False,False,True,False,True,False,False,2
14.0,24.0,828904.0,828914.0,100,84.0,13.0,11.0,9522.0,140.0,1690.0,True,False,150.0,89.70694014974156,0.0192,0.3636,1.0,0.0059,0.7692,1.0,0.079206024400101,0.079206024400101,0.5,1.9243,1.0,1.0414,0.0,0.23,84,False,False,False,False,True,False,True,2
1196.0,1210.0,1457758.0,1569536.0,100,114.0,14.0,14.0,14703.0,119.0,1656.0,False,True,40.0,73.6134868491336,0.3678,0.3905,1.0,0.0083,0.7143,1.0,0.3817060500320303,0.3817060500320303,0.5,2.0569,1.1461,1.1461,0.0,0.2901,96,False,False,False,False,False,True,False,1
1067.0,633.0,75642.0,75691.0,100,101.0,23.0,24.0,13836.0,134.0,1360.0,False,True,40.0,82.65007272094624,0.4106,0.5462,0.7,0.0148,0.8696,0.5625,0.2197476308339406,0.2197476308339406,0.0,2.0043,1.301,0.6021,-0.3,0.3977,101,False,False,False,False,False,True,False,1
10228.0,1678.0,638468.0,638484.0,100,168.0,11.0,10.0,6761.0,103.0,1690.0,True,False,70.0,85.20388002621276,0.0619,0.2444,0.5,0.0053,0.8182,1.0,0.0866170988475069,0.0866170988475069,1.0,1.7853,0.9542,1.0,0.5,0.2061,70,True,False,False,False,False,False,False,1
39.0,633.0,1082292.0,1082248.0,100,6282.0,200.0,24.0,612067.0,124.0,1358.0,False,True,40.0,90.04522174790948,0.0574,0.3972,0.3913,0.1156,0.785,0.5093,-0.4964662308684888,0.5035337691315112,0.0,3.7989,2.1959,1.7708,-0.6087,1.0,38,False,False,True,False,False,False,False,1
2.0,226.0,47299.0,47376.0,100,6476.0,805.0,346.0,671353.0,134.0,1358.0,False,True,40.0,89.19976642417448,0.0605,0.4569,0.409,0.1649,0.2783,0.5423,-0.2880138885838391,0.711986111416161,0.0,3.8453,2.3503,2.2148,-0.591,1.0,39,False,False,True,False,False,False,False,1
955.0,960.0,1333074.0,1333079.0,100,12.0,5.0,4.0,1543.0,135.0,1360.0,False,True,50.0,71.99959319519913,0.5882,0.52,0.5,0.0037,1.0,1.0,-0.0368126800787172,-0.0368126800787172,0.0,1.0792,0.699,0.6021,-0.5,0.1361,113,False,False,False,False,True,False,True,2
41.0,211.0,1457758.0,1435012.0,100,5970.0,298.0,136.0,614756.0,125.0,1356.0,False,True,40.0,78.84220388568855,0.0605,0.4317,0.3842,0.1254,0.5743,0.4833,0.0280117122829953,0.0280117122829953,0.0,3.776,2.2304,1.2787,-0.6158,1.0,867,False,False,False,False,False,False,True,1
781.0,794.0,2451285.0,2451296.0,100,114.0,20.0,20.0,14167.0,142.0,1690.0,True,False,70.0,74.76789454350688,0.8471,0.2917,0.3333,0.0044,0.4,0.9,-0.3390611174021771,-0.3390611174021771,1.0,2.0569,0.7782,1.2553,0.6667,0.266,1328,False,False,False,False,False,True,False,1
1067.0,1073.0,879259.0,1312948.0,100,102.0,14.0,25.0,10683.0,132.0,1362.0,False,True,120.0,81.42961650006963,0.6195,0.27,0.3,0.0044,0.3571,1.0,0.7235030026735263,0.7235030026735263,1.0,2.0043,0.7782,1.3979,0.7,0.2998,851,False,False,False,False,True,False,False,1
41.0,184.0,843312.0,1312948.0,100,3918.0,197.0,85.0,425840.0,127.0,1360.0,False,True,40.0,65.62435283237863,0.0603,0.5246,0.3815,0.1051,0.8034,0.5161,0.4549182165760718,1.454918216576072,0.0,3.5951,2.1553,1.6721,-0.6185,1.0,38,False,False,True,False,False,False,False,1
98.0,181.0,652969.0,653195.0,100,3297.0,168.0,99.0,419968.0,129.0,1387.0,False,True,40.0,64.10096996577829,0.1673,0.3975,0.3512,0.0957,0.7944,0.4958,0.180635496117745,0.180635496117745,0.0,3.5097,2.0934,1.7324,-0.6489,1.0,998,False,False,False,False,True,False,True,2
1537.0,633.0,629613.0,629608.0,100,659.0,57.0,34.0,88587.0,127.0,1364.0,False,True,40.0,103.85644859191282,0.1504,0.5529,0.5,0.0236,0.4615,0.6579,0.0216110583851234,0.0216110583851234,0.0,2.8998,1.5051,1.3802,-0.5,0.9994,111,False,False,False,False,False,False,True,1
5.0,17.0,261033.0,261064.0,100,168.0,22.0,24.0,38401.0,132.0,1356.0,True,False,70.0,99.35345364646926,0.0073,0.4818,0.5625,0.0059,0.3846,1.0,0.9363373090296544,-0.0636626909703455,1.0,2.5775,0.9031,1.5563,0.4375,0.8682,1229,False,True,False,False,False,False,False,1
1065.0,1088.0,2922516.0,2922536.0,100,128.0,31.0,17.0,17124.0,159.0,1364.0,True,False,80.0,91.659126217463,0.4106,0.5454,0.4091,0.0161,0.7097,0.7647,0.007033702494942,0.0874357611004485,0.0,2.1072,1.3424,1.1139,-0.5909,0.3329,123,False,False,False,False,False,False,True,1
1386.0,1407.0,1024413.0,1312948.0,100,129.0,25.0,21.0,14605.0,125.0,1630.0,True,False,100.0,84.84221159019033,0.3662,0.287,1.0,0.0148,1.0,1.0,0.0232441555556587,0.0232441555556587,0.5,2.1106,1.301,1.3222,0.0,0.4235,90,False,False,False,False,False,True,False,1
980.0,992.0,1545468.0,1545486.0,100,170.0,25.0,24.0,21661.0,141.0,1364.0,False,False,40.0,87.754656209996,0.8123,0.5227,0.9091,0.0073,0.4,1.0,0.2597900233277829,0.4585284865732677,1.0,2.2304,1.0,1.3424,0.0909,0.7147,118,False,False,False,False,False,False,True,1
39.0,71.0,1679793.0,1312948.0,100,170.0,51.0,29.0,2155986.0,133.0,1400.0,False,True,40.0,87.78184875543829,0.0557,0.7059,0.5564,0.0228,0.6809,0.5,-0.3725281726444873,-0.3725281726444873,0.0,2.2304,1.4914,1.3617,-0.4416,0.7065,115,False,False,False,False,False,False,True,1
1135.0,1146.0,1457758.0,4032320.0,100,82.0,25.0,13.0,8388.0,126.0,1694.0,True,False,80.0,96.54687933217951,0.4047,0.3036,0.4706,0.01,0.8333,0.9231,-0.3295796173149423,-0.4067744484290511,0.0,1.9138,1.2305,0.7782,-0.5294,0.2482,81,False,False,False,False,False,False,True,1
1251.0,1276.0,2344077.0,2344153.0,100,168.0,42.0,24.0,42778.0,141.0,1362.0,False,True,40.0,75.07488109434769,0.405,0.5489,0.76,0.0176,0.7188,0.7576,-0.0465777146474246,-0.0465777146474246,0.0,2.5705,1.3802,1.3979,-0.24,0.9703,120,False,False,False,False,False,False,True,1
41.0,54.0,1457758.0,1508040.0,100,131.0,20.0,22.0,13148.0,95.0,1358.0,False,True,40.0,72.4237508378022,0.0604,0.2663,0.5454,0.0088,0.55,1.0,-0.5723422673632172,-0.5723422673632172,1.0,2.1173,1.0792,1.3424,0.4545,0.4366,45,True,False,False,False,False,False,False,1
10138.0,1061.0,7261606.0,7261638.0,100,78.0,19.0,9.0,8448.0,133.0,1356.0,True,False,70.0,79.84806727824346,0.4898,0.4336,1.0,0.0096,0.6316,1.0,-0.281280660287077,-0.3358627040979621,0.5,1.8921,1.1139,0.7782,0.0,0.23,87,False,False,False,False,False,True,False,1
1094.0,1124.0,1457758.0,1009497.0,100,463.0,37.0,50.0,53525.0,134.0,1687.0,True,False,60.0,85.95523605795441,0.0,0.3333,0.2,0.0065,0.2667,1.0,-0.1240816600264932,-0.1240816600264932,1.0,2.673,1.0414,1.699,0.8,0.976,106,False,False,False,False,True,False,True,2
5.0,17.0,1457758.0,334316.0,100,182.0,17.0,24.0,18238.0,124.0,1692.0,True,False,70.0,77.45157745271675,0.0071,0.4138,0.5882,0.0089,0.5882,0.7823,0.566306297202057,0.566306297202057,1.0,2.2601,1.1761,1.2305,0.4118,0.3882,97,False,False,False,False,False,False,True,1
550.0,633.0,2563697.0,2563708.0,100,119.0,35.0,18.0,12693.0,134.0,1364.0,True,False,70.0,74.47361021032332,0.8076,0.6094,0.6923,0.0088,0.3429,1.0,0.1669659373601274,0.1669659373601274,1.0,2.0756,1.0792,1.2553,0.3077,0.3479,58,False,False,False,False,False,False,True,1
576.0,633.0,822292.0,1312948.0,100,49.0,11.0,8.0,6243.0,141.0,1687.0,True,False,80.0,94.37235934158606,0.73,0.2361,0.8889,0.0053,0.8182,1.0,-0.4006444707299674,-0.4006444707299674,0.0,1.6902,0.9542,0.9031,-0.1111,0.1622,1140,False,False,False,False,False,True,False,1
1569.0,1590.0,928256.0,928264.0,100,108.0,30.0,17.0,11196.0,108.0,1354.0,True,False,70.0,71.62916430706461,0.1129,0.433,1.0,0.0126,0.6,0.9412,1.145810886825291,0.1458108868252911,0.5,2.0334,1.2305,1.2041,0.0,0.6574,86,True,True,False,False,False,False,False,2
298.0,633.0,402237.0,402266.0,100,102.0,19.0,16.0,12543.0,132.0,1374.0,False,True,40.0,94.68656413760992,0.3622,0.3566,0.9333,0.0095,0.6842,0.9375,-0.4641911966815096,-0.4641911966815096,1.0,2.0086,1.1139,1.1761,0.0667,0.3509,110,False,False,False,False,False,False,True,1
1245.0,1254.0,1962342.0,1962347.0,100,40.0,9.0,8.0,4014.0,109.0,1358.0,False,True,50.0,89.63170217860208,0.0853,0.5,0.875,0.0059,0.8889,0.625,0.284454524033145,0.4947405059562855,0.0,1.6021,0.9031,0.699,-0.125,0.1696,90,False,False,False,True,True,False,False,2
1365.0,1371.0,968156.0,968164.0,100,21.0,7.0,7.0,2034.0,119.0,1690.0,True,False,70.0,99.11951902374456,0.4158,0.25,0.8889,0.0052,1.0,1.0,-0.1413373955453635,-0.1413373955453635,0.0,1.3222,0.8451,0.7782,-0.1111,0.1773,88,False,False,False,False,False,False,True,1
767.0,1561.0,1647143.0,1312948.0,100,521.0,74.0,65.0,67978.0,132.0,1692.0,True,False,70.0,101.83104845059287,0.1608,0.7306,0.5454,0.0254,0.4643,0.5143,-0.0280908566217512,-0.0280908566217512,0.0,2.7168,1.6233,1.8129,-0.4828,0.9998,1081,False,False,False,False,True,False,True,2
836.0,878.0,31494.0,31567.0,100,653.0,163.0,24.0,71112.0,127.0,1364.0,False,True,40.0,83.70233168346624,0.7331,0.3623,0.6547,0.044,0.5965,0.5402,0.397738994262657,0.397738994262657,1.0,2.8122,1.7853,1.6721,-0.3453,0.9999,49,False,False,False,False,True,False,True,2
897.0,925.0,1395724.0,1395753.0,100,244.0,19.0,29.0,24816.0,132.0,1687.0,True,False,80.0,100.7847739617379,0.9047,0.4378,0.5926,0.0139,0.9259,1.0,-0.386149070575275,-0.386149070575275,1.0,2.3874,1.2787,1.4314,0.4074,0.7037,89,False,False,False,False,True,False,True,2
46.0,178.0,497209.0,497529.0,100,3912.0,172.0,88.0,349860.0,125.0,1362.0,False,True,40.0,85.05234714506086,0.0707,0.4088,0.3333,0.0978,0.7472,0.4853,-0.4191354555338973,0.5808645444661027,0.0,3.5931,2.1239,1.6721,-0.6667,1.0,45,False,False,True,False,True,False,False,2
7798.0,1220.0,1008474.0,1008502.0,100,1570.0,188.0,128.0,188767.0,126.0,1692.0,True,False,70.0,83.9616519102818,0.2083,0.5196,0.7288,0.0225,0.7046,0.6094,0.3519086627340831,0.5937755769387727,1.0,3.1884,1.5798,1.8389,0.2712,1.0,101,False,False,False,False,False,False,True,1
550.0,567.0,3353146.0,3353173.0,100,170.0,24.0,24.0,16633.0,134.0,1690.0,True,False,60.0,81.93801175212543,0.6733,0.275,0.35,0.0047,0.3333,1.0,0.3115136553057949,0.3115136553057949,1.0,2.2304,0.9031,1.301,0.65,0.3359,81,True,False,False,False,False,False,False,1
